Id,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleCondition,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,BsmtFullBath,BsmtHalfBath,GarageCars,GarageArea,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold
2161,1,1,0,3,4,0,5,2,2,0,2,1,1,3,2,4,2,2,4,0,6,6,1,0,1,6,2,1,2,5,5,2,3,4,1,4,0.0,0.0,1615.0,1615.0,0.0,0.0,3.0,864.0,20,65,9345,8,5,2007,2007,156,1615,0,0,1615,2,0,3,1,7,1,2007,168,30,0,0,0,0,0,5,2008
2162,1,1,3,3,4,0,5,2,2,0,2,3,1,3,2,4,2,2,4,1,2,6,1,0,1,6,2,1,2,2,5,2,3,4,1,0,2085.0,0.0,186.0,2271.0,1.0,0.0,3.0,1348.0,20,91,11778,9,5,2008,2008,554,2276,0,0,2276,2,0,3,1,7,2,2008,0,0,70,0,255,0,0,6,2008
2163,1,1,3,3,4,0,5,4,2,0,2,3,1,3,0,4,2,0,4,0,2,6,1,0,1,6,2,1,0,5,5,2,3,4,1,5,1153.0,0.0,598.0,1751.0,1.0,0.0,3.0,874.0,20,91,11778,9,5,2008,2008,402,1766,0,0,1766,2,1,3,1,8,2,2008,216,36,0,0,0,0,0,12,2008
2164,1,1,1,3,0,0,20,2,2,0,7,1,1,1,2,4,2,2,4,1,2,6,1,0,1,6,1,1,0,5,5,2,3,4,1,4,770.0,0.0,631.0,1401.0,1.0,0.0,3.0,811.0,80,0,11454,8,5,1995,1995,302,1511,0,0,1511,2,0,3,1,6,1,1995,168,42,0,0,0,0,0,2,2008
2165,1,1,0,0,1,0,4,2,2,0,2,0,5,2,3,4,1,2,1,1,3,0,1,0,1,6,2,1,3,5,5,2,3,4,1,4,262.0,723.0,197.0,1182.0,1.0,0.0,2.0,438.0,20,0,11500,6,6,1966,1966,0,1643,0,0,1643,2,0,2,1,6,1,1966,339,0,0,0,0,0,0,3,2008
2166,1,1,3,2,4,1,5,2,2,0,2,1,1,2,3,4,2,2,4,3,2,6,1,0,1,6,3,5,3,5,5,2,3,4,1,4,722.0,0.0,268.0,990.0,1.0,0.0,2.0,528.0,20,65,9750,5,7,1994,1994,0,990,0,0,990,1,0,3,1,5,0,1997,168,0,0,0,0,0,0,8,2008
2167,1,1,0,3,4,0,5,2,2,0,2,1,1,1,3,4,2,2,4,1,2,6,1,0,1,6,5,1,2,5,5,2,3,4,1,4,1308.0,0.0,110.0,1418.0,1.0,0.0,2.0,558.0,20,0,8696,7,5,1997,1998,150,1418,0,0,1418,2,0,3,1,5,1,1997,208,110,0,0,0,0,0,5,2008
2168,1,1,0,3,0,0,5,4,2,0,5,1,1,1,3,4,2,2,4,3,2,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,688.0,0.0,176.0,864.0,1.0,0.0,2.0,600.0,60,0,13142,6,5,1997,1997,128,872,899,0,1771,2,1,3,1,6,0,1997,0,96,0,0,0,0,0,7,2008
2169,1,1,0,3,4,0,5,2,2,0,5,1,1,1,2,4,2,2,4,2,2,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,527.0,0.0,255.0,782.0,0.0,0.0,2.0,532.0,60,68,8998,7,5,2000,2000,120,782,870,0,1652,2,1,3,1,6,0,2000,0,70,0,0,0,0,0,6,2008
2170,1,1,0,3,4,0,5,2,2,0,5,1,1,2,2,4,2,2,4,3,2,6,1,0,1,6,3,1,2,5,5,2,3,4,3,4,663.0,0.0,265.0,928.0,1.0,0.0,2.0,626.0,60,75,12192,7,5,2000,2001,0,928,895,0,1823,2,1,3,1,6,0,2000,192,36,0,0,0,0,4500,5,2008
2171,1,1,0,3,4,0,5,2,2,0,2,1,1,1,3,4,1,2,4,2,0,6,1,0,1,6,3,1,3,5,5,2,3,4,1,4,781.0,0.0,83.0,864.0,1.0,0.0,2.0,528.0,20,0,12250,5,6,1978,1978,180,1174,0,0,1174,1,0,3,1,5,0,1978,211,0,280,0,0,0,0,5,2008
2172,1,1,0,3,4,0,5,2,2,0,2,1,1,1,3,4,1,4,4,0,0,6,1,4,1,6,1,5,3,5,5,2,3,2,1,0,294.0,0.0,782.0,1076.0,0.0,0.0,2.0,576.0,20,0,9216,5,6,1975,1975,176,1076,0,0,1076,1,1,3,1,5,1,1985,0,0,0,0,0,0,0,9,2008
2173,1,1,0,3,1,0,5,2,2,0,2,1,1,2,3,4,1,4,4,3,5,0,1,4,1,3,3,1,0,5,5,2,3,4,1,4,88.0,596.0,180.0,864.0,1.0,0.0,2.0,440.0,20,40,14330,5,6,1975,2001,0,1558,0,0,1558,2,0,2,1,5,0,1975,140,0,239,0,227,0,0,8,2008
2174,1,1,3,3,4,0,5,2,2,0,5,1,1,1,2,4,2,2,4,3,6,6,1,0,1,6,5,1,2,5,5,2,3,4,1,4,0.0,0.0,1257.0,1257.0,0.0,0.0,2.0,570.0,60,0,10400,7,5,2001,2001,227,1290,871,0,2161,2,1,3,1,8,1,2001,0,84,0,0,0,0,0,6,2008
2175,1,1,0,3,1,0,5,2,2,0,5,1,1,1,2,4,2,2,4,2,2,6,1,0,1,6,5,3,0,5,5,2,3,4,1,4,1194.0,0.0,163.0,1357.0,1.0,0.0,3.0,725.0,60,0,9720,9,5,2001,2002,134,1366,581,0,1947,2,1,3,1,7,1,2001,168,116,0,0,0,0,0,1,2008
2176,1,1,1,3,1,0,5,2,2,0,2,3,1,1,2,4,2,0,4,1,2,6,1,0,1,6,2,1,2,5,5,2,3,4,1,4,1538.0,0.0,240.0,1778.0,1.0,0.0,3.0,715.0,20,0,14860,8,5,2002,2003,240,1786,0,0,1786,2,0,3,1,6,1,2002,182,35,0,0,0,0,0,6,2008
2177,1,1,1,3,1,0,5,2,2,0,5,1,1,2,2,4,2,2,4,3,6,6,1,0,1,6,2,3,2,5,5,2,3,4,1,4,0.0,0.0,1129.0,1129.0,0.0,0.0,2.0,596.0,60,41,10905,7,5,2003,2003,0,1129,1198,0,2327,2,1,4,1,9,1,2003,0,57,0,0,0,0,0,8,2008
2178,1,1,0,3,4,0,5,2,2,0,5,1,1,1,2,4,2,2,4,0,6,6,1,0,1,6,5,1,3,5,5,2,3,4,1,4,0.0,0.0,850.0,850.0,0.0,0.0,2.0,560.0,60,96,11690,8,5,1999,2000,192,886,878,0,1764,2,1,3,1,7,1,1999,120,29,0,0,0,0,0,6,2008
2179,1,1,3,3,4,0,5,2,2,4,2,1,1,1,2,4,2,2,4,2,2,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,662.0,0.0,186.0,848.0,1.0,0.0,2.0,420.0,120,0,4426,6,5,2004,2004,205,848,0,0,848,1,0,1,1,3,0,2004,140,0,0,0,0,0,0,2,2008
2180,1,1,3,3,0,0,5,2,2,2,6,1,1,2,3,2,2,2,4,1,2,3,1,0,1,6,3,1,3,5,5,2,3,4,1,0,1593.0,162.0,83.0,1838.0,2.0,0.0,3.0,721.0,90,83,10126,6,5,1997,1998,0,1838,0,0,1838,2,0,2,2,8,0,1998,160,67,0,0,0,0,0,7,2008
2181,1,1,3,3,4,0,5,2,2,0,2,1,1,3,2,4,2,2,4,2,2,6,1,0,1,6,3,1,3,5,5,2,3,4,1,4,24.0,0.0,1421.0,1445.0,0.0,0.0,2.0,470.0,20,75,9750,7,5,2004,2004,50,1445,0,0,1445,2,0,3,1,6,0,2004,0,35,0,0,0,0,0,6,2008
2182,1,1,3,3,0,0,5,2,2,0,2,1,1,3,2,4,2,2,4,3,2,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,56.0,0.0,1508.0,1564.0,0.0,0.0,3.0,814.0,20,85,11058,7,6,2007,2007,212,1564,0,0,1564,2,0,3,1,6,0,2007,0,24,0,0,0,0,0,2,2008
2183,1,1,3,3,4,0,5,2,2,0,2,1,1,2,2,4,2,2,4,0,2,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,24.0,0.0,1327.0,1351.0,0.0,0.0,2.0,610.0,20,74,9627,7,5,2007,2007,0,1361,0,0,1361,2,0,3,1,6,0,2007,0,50,0,0,0,0,0,6,2008
2184,1,1,3,3,4,0,7,2,2,0,2,3,1,2,3,4,1,4,4,3,5,6,1,4,1,6,3,1,3,5,5,2,3,2,1,0,609.0,0.0,483.0,1092.0,0.0,0.0,1.0,264.0,20,75,9825,5,5,1966,1966,0,1092,0,0,1092,1,0,3,1,6,0,1966,259,0,0,0,161,0,0,4,2008
2185,1,1,3,3,4,0,7,2,2,0,6,1,1,1,3,4,1,2,1,1,0,6,1,0,1,6,3,3,2,1,5,2,3,4,1,3,456.0,0.0,0.0,456.0,0.0,1.0,2.0,504.0,85,64,12102,5,5,1976,1976,222,1033,0,0,1033,1,0,3,1,6,0,1976,224,0,0,0,0,0,0,4,2008
2186,1,1,3,3,4,0,7,2,2,0,2,3,1,1,3,4,1,4,2,3,1,6,1,4,1,6,4,5,3,5,5,2,3,4,1,4,1033.0,0.0,94.0,1127.0,0.0,1.0,2.0,480.0,20,65,6500,6,6,1976,1976,84,1127,0,0,1127,1,1,3,1,6,1,1991,0,0,138,0,0,0,0,5,2008
2187,1,1,0,3,1,0,7,2,2,0,7,3,1,2,3,4,1,4,4,0,0,5,1,4,1,6,1,1,2,5,5,2,3,4,1,4,368.0,120.0,541.0,1029.0,1.0,0.0,2.0,542.0,80,0,9638,6,6,1977,1977,0,1117,0,0,1117,1,0,3,1,6,1,1977,292,0,0,0,0,0,0,11,2008
2188,1,1,3,3,4,0,7,2,2,0,5,3,1,2,3,4,1,4,4,0,0,6,1,4,1,6,5,1,0,5,5,2,3,2,1,4,288.0,0.0,396.0,684.0,0.0,0.0,2.0,440.0,60,72,7200,6,7,1976,2001,0,684,714,0,1398,1,1,3,1,6,1,1976,0,0,0,0,0,0,0,2,2008
2189,1,1,0,3,4,0,7,2,2,0,2,1,1,2,3,4,3,3,2,4,4,4,1,4,1,6,2,1,3,5,5,2,3,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,624.0,20,123,47007,5,7,1959,1996,0,3820,0,0,3820,3,1,5,1,11,2,1959,0,372,0,0,0,0,0,7,2008
2190,1,1,3,3,0,0,7,2,2,2,2,1,1,2,3,1,2,3,2,4,4,4,1,4,0,6,3,6,1,3,3,0,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,65,6012,4,5,1955,1955,0,1152,0,0,1152,2,0,2,2,6,0,0,0,0,0,0,0,0,0,6,2008
2191,1,1,3,3,4,0,7,2,2,2,2,1,1,0,3,4,3,3,2,4,4,4,1,4,0,6,3,6,1,3,3,0,3,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,74,6845,4,5,1955,1955,58,1152,0,0,1152,2,0,2,2,6,0,0,0,0,0,0,0,0,0,7,2008
2192,1,1,3,3,4,0,7,2,2,1,2,3,1,2,3,4,1,4,4,0,0,6,1,4,0,6,3,6,1,3,3,2,3,4,1,4,784.0,0.0,0.0,784.0,1.0,0.0,0.0,0.0,190,56,6931,4,5,1955,1955,0,784,0,0,784,1,0,2,1,4,0,0,112,0,0,0,0,0,0,5,2008
2193,1,1,3,3,4,0,7,2,2,0,0,1,1,2,3,4,2,4,4,3,6,6,1,2,1,6,3,6,1,3,3,0,3,4,1,3,0.0,0.0,585.0,585.0,0.0,0.0,0.0,0.0,50,60,12180,5,7,1938,2007,0,585,468,0,1053,1,1,2,1,5,0,0,42,0,0,0,0,0,0,1,2008
2194,1,1,3,3,4,0,7,2,2,0,0,1,1,2,3,2,3,3,2,4,4,4,1,2,1,2,3,6,1,3,3,2,3,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,57,8050,5,8,1947,1993,0,929,208,0,1137,1,1,4,1,8,0,0,0,0,0,0,0,0,0,4,2008
2195,1,1,3,0,4,1,7,2,2,0,2,1,1,3,3,4,1,2,4,3,5,6,1,4,1,6,3,1,2,5,5,2,3,2,0,4,767.0,0.0,144.0,911.0,0.0,0.0,1.0,286.0,20,68,9520,4,5,1953,1953,115,930,0,0,930,1,0,2,1,5,0,1953,134,0,0,0,0,0,3000,5,2008
2196,1,1,3,0,4,1,7,2,2,0,7,1,1,2,3,4,1,0,4,0,6,6,1,2,1,6,3,2,3,5,5,2,3,4,1,0,0.0,0.0,416.0,416.0,0.0,0.0,1.0,312.0,80,62,7692,4,6,1954,1954,0,1204,0,0,1204,1,0,3,1,6,0,1954,0,0,0,0,0,0,0,11,2008
2197,1,1,3,3,4,0,7,2,2,0,0,1,1,2,3,4,2,4,4,3,0,6,1,4,1,6,3,5,3,5,5,0,3,4,1,4,224.0,0.0,725.0,949.0,0.0,0.0,1.0,205.0,30,67,5142,4,7,1923,2008,0,949,343,0,1292,1,1,3,1,6,0,1923,0,0,183,0,0,0,0,6,2008
2198,1,1,3,3,0,0,18,2,2,0,2,1,1,1,3,4,0,4,4,3,6,6,1,0,1,6,2,1,3,5,5,2,3,4,1,4,0.0,0.0,1228.0,1228.0,0.0,0.0,1.0,312.0,30,60,7290,7,8,1921,1950,174,1424,0,0,1424,2,0,2,1,7,1,1921,0,0,90,0,0,0,0,4,2008
2199,1,1,3,3,4,0,18,2,2,2,4,1,1,2,3,4,0,4,4,3,0,5,1,0,1,6,2,5,3,5,5,2,3,4,1,0,281.0,679.0,0.0,960.0,2.0,0.0,2.0,480.0,90,64,7804,6,7,1930,1950,0,960,960,0,1920,2,2,4,2,10,2,1930,248,0,121,0,0,0,0,7,2008
2200,1,1,3,0,4,0,6,2,2,0,5,2,1,2,3,4,0,4,4,3,1,6,1,0,1,6,2,5,3,5,5,1,3,2,1,4,379.0,0.0,265.0,644.0,1.0,0.0,1.0,369.0,70,66,8969,6,6,1926,1950,0,672,644,0,1316,1,0,2,1,6,1,2001,0,0,0,0,192,0,0,7,2008
2201,1,1,3,3,4,0,6,2,2,0,0,1,1,2,3,4,0,2,4,3,6,6,1,0,1,6,3,5,3,5,5,2,3,4,3,4,0.0,0.0,676.0,676.0,0.0,0.0,2.0,400.0,50,63,15564,6,6,1914,1995,0,676,588,0,1264,1,0,3,1,6,0,1994,424,0,0,0,0,0,400,1,2008
2202,1,1,3,3,0,0,6,2,2,0,5,1,1,2,2,2,2,1,4,3,0,6,1,0,1,6,2,5,3,5,5,1,3,0,1,4,406.0,0.0,392.0,798.0,1.0,0.0,1.0,180.0,70,54,7609,8,9,1925,1997,0,798,714,0,1512,2,0,3,1,7,1,1925,85,16,41,0,0,0,0,6,2008
2203,1,1,0,1,0,0,6,2,2,0,5,3,1,2,3,4,0,4,4,3,6,6,1,4,1,6,2,1,3,5,5,2,3,4,1,4,0.0,0.0,784.0,784.0,0.0,0.0,2.0,599.0,70,0,9650,6,3,1923,1950,0,819,784,0,1603,1,0,4,1,7,1,1980,0,217,0,0,0,0,0,6,2008
2204,1,0,0,1,4,1,6,2,2,0,0,1,1,2,3,4,1,4,4,3,1,6,1,0,1,3,2,5,3,5,5,2,3,4,1,4,606.0,0.0,336.0,942.0,0.0,0.0,1.0,240.0,50,0,11700,5,6,1937,1995,0,1265,673,0,1938,2,0,4,1,7,1,1937,0,40,0,0,0,0,0,7,2008
2205,1,0,0,1,4,0,6,1,2,0,0,1,1,2,3,4,0,4,4,3,6,6,1,4,1,6,3,5,3,5,5,2,3,4,1,4,0.0,0.0,884.0,884.0,0.0,0.0,1.0,225.0,50,0,9260,5,4,1938,1950,0,932,442,0,1374,1,0,3,1,6,0,1938,64,0,0,0,100,0,0,3,2008
2206,1,1,0,3,0,0,6,1,2,0,2,3,1,1,3,1,2,4,4,3,5,6,1,1,0,6,5,1,0,5,5,2,3,2,1,4,500.0,0.0,591.0,1091.0,0.0,1.0,1.0,344.0,20,79,7801,6,5,1951,1951,88,1091,0,0,1091,1,0,2,1,5,1,1951,66,105,0,0,221,0,0,5,2008
2207,1,1,0,1,4,1,6,2,2,0,5,1,1,3,3,4,2,4,0,3,3,6,1,4,1,6,2,5,0,1,5,2,3,4,1,2,210.0,0.0,398.0,608.0,0.0,0.0,2.0,786.0,70,100,9670,8,6,1935,1950,40,983,890,0,1873,1,1,4,1,9,2,1935,0,0,207,0,0,0,0,6,2008
2208,1,1,3,0,4,0,6,2,2,0,0,1,1,2,3,2,1,4,1,3,2,6,1,0,1,6,5,1,0,5,5,2,3,4,1,4,435.0,0.0,397.0,832.0,1.0,0.0,2.0,506.0,50,70,12392,7,9,1950,2000,0,1218,943,0,2161,2,1,3,1,8,2,1994,0,96,0,0,0,0,0,4,2008
2209,1,1,0,3,1,0,6,2,2,0,2,1,1,2,3,4,2,4,4,3,5,6,1,0,1,6,5,1,3,5,5,2,3,2,1,4,1116.0,0.0,782.0,1898.0,0.0,0.0,2.0,484.0,20,56,26073,5,5,1956,1956,0,1898,0,0,1898,2,1,3,1,7,2,1956,0,51,224,0,0,0,0,4,2008
2210,1,1,3,3,1,0,1,2,2,3,5,1,1,2,3,4,1,2,4,3,2,6,1,4,1,6,5,5,3,5,5,2,3,0,1,4,366.0,0.0,150.0,516.0,0.0,0.0,2.0,462.0,160,24,1879,6,6,1980,1980,0,516,516,0,1032,1,0,2,1,5,1,1980,213,0,0,0,0,0,0,12,2008
2211,1,1,3,3,4,0,9,2,2,0,2,1,1,2,3,2,0,4,4,3,5,2,1,4,1,6,3,5,3,5,5,1,3,2,1,4,299.0,40.0,555.0,894.0,1.0,0.0,1.0,195.0,30,50,7000,6,8,1926,1998,0,919,0,0,919,1,0,2,1,5,0,1926,0,0,116,0,0,0,0,7,2008
2212,1,1,3,3,4,0,9,2,2,0,0,1,1,2,3,4,1,1,4,3,6,6,1,2,1,6,3,5,3,5,5,2,3,4,1,4,0.0,0.0,720.0,720.0,0.0,0.0,1.0,240.0,50,60,6000,6,8,1940,2006,0,760,330,0,1090,1,0,3,1,5,0,1940,0,0,0,0,0,0,0,7,2008
2213,1,1,3,3,4,0,9,2,2,0,0,1,1,2,3,4,1,2,4,3,6,6,1,2,1,6,3,6,1,3,3,2,3,4,1,4,0.0,0.0,780.0,780.0,0.0,0.0,0.0,0.0,50,58,8155,5,7,1930,1950,0,780,420,0,1200,1,0,4,1,7,0,0,0,0,96,0,0,0,0,7,2008
2214,1,1,3,3,4,0,9,2,2,0,7,3,1,2,1,4,1,2,4,2,5,6,1,0,1,4,4,1,3,5,5,2,3,2,1,4,257.0,0.0,367.0,624.0,0.0,0.0,1.0,288.0,80,75,6000,5,5,1967,1967,0,1092,564,0,1656,1,1,3,1,7,1,1967,0,180,0,0,100,0,0,7,2008
2215,1,1,3,3,4,0,9,2,2,0,2,1,1,2,3,4,0,4,4,3,6,6,1,4,1,6,3,5,2,5,5,2,3,4,1,4,0.0,0.0,520.0,520.0,0.0,0.0,1.0,360.0,30,60,7392,5,7,1930,1995,0,912,0,0,912,1,0,2,1,5,0,1934,0,90,0,0,0,0,0,5,2008
2216,1,1,3,3,4,0,9,2,2,0,0,1,1,1,3,4,1,4,4,3,0,6,1,2,1,6,3,1,0,5,5,2,3,4,1,4,330.0,0.0,821.0,1151.0,0.0,0.0,1.0,356.0,50,75,9000,5,5,1958,1958,162,1151,804,0,1955,2,0,4,1,7,0,1958,0,0,0,0,0,0,0,1,2008
2217,1,1,3,2,4,1,9,2,2,0,2,1,1,2,1,3,3,3,2,4,4,4,5,3,0,6,3,1,3,1,4,0,3,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,487.0,20,80,14584,1,5,1952,1952,0,733,0,0,733,1,0,2,1,4,0,1952,0,0,0,0,0,0,0,2,2008
2218,1,1,3,3,0,0,9,1,2,0,5,1,1,2,3,4,4,3,0,3,6,6,1,0,0,6,3,5,3,1,5,2,3,4,1,4,0.0,0.0,173.0,173.0,0.0,0.0,1.0,185.0,70,60,5280,4,7,1895,1950,0,825,536,0,1361,1,0,2,1,6,0,1895,0,123,0,0,0,0,0,7,2008
2219,1,1,3,3,0,0,9,1,2,0,0,1,1,2,3,4,2,3,4,3,6,6,1,4,0,6,3,5,3,4,1,0,3,4,1,4,0.0,0.0,356.0,356.0,0.0,0.0,1.0,195.0,50,52,5150,4,7,1910,2000,0,671,378,0,1049,1,0,2,1,5,0,1910,0,0,0,0,0,0,0,5,2008
2220,0,1,3,0,4,0,9,2,2,0,5,1,1,2,3,4,4,1,0,2,6,6,1,0,1,3,3,5,3,1,1,0,3,4,1,4,0.0,0.0,592.0,592.0,0.0,0.0,1.0,216.0,70,60,9000,4,6,1920,1950,0,432,432,0,864,1,1,3,1,5,0,1920,0,30,160,0,0,0,0,6,2008
2221,1,1,0,1,4,1,6,2,2,4,2,3,1,3,0,4,2,0,4,1,2,6,1,0,1,6,2,1,0,5,5,2,3,4,1,5,1476.0,0.0,120.0,1596.0,1.0,1.0,2.0,525.0,120,44,3843,8,5,2007,2008,186,1648,0,0,1648,2,0,2,1,5,1,2007,162,53,0,153,0,0,0,8,2008
2222,1,1,0,1,4,1,6,2,2,4,2,3,1,3,2,4,2,0,4,1,2,6,1,0,1,6,2,1,0,5,5,2,3,4,1,4,1474.0,0.0,120.0,1594.0,1.0,1.0,2.0,482.0,120,44,3811,7,5,2004,2005,174,1646,0,0,1646,2,0,2,1,5,1,2004,128,53,0,0,155,0,0,7,2008
2223,1,1,1,3,4,0,11,2,2,0,2,1,1,1,2,4,2,0,4,2,2,6,1,0,1,6,3,1,0,5,5,2,3,4,1,4,700.0,0.0,1140.0,1840.0,1.0,0.0,3.0,786.0,20,0,23730,7,5,1996,1997,668,2032,0,0,2032,3,0,3,1,7,0,1996,0,46,192,0,0,0,0,9,2008
2224,1,1,3,3,4,0,11,2,2,0,5,1,1,2,3,4,2,2,4,2,6,6,1,0,1,6,5,1,3,5,5,2,3,4,1,4,0.0,0.0,910.0,910.0,0.0,0.0,3.0,816.0,60,0,11050,7,5,1996,1997,0,910,910,0,1820,2,1,3,1,8,1,1996,318,32,0,0,0,0,0,9,2008
2225,1,1,3,3,4,0,11,2,2,2,5,1,1,2,3,4,1,3,2,4,4,4,1,4,1,6,3,1,3,5,5,2,3,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,484.0,90,76,10260,5,4,1976,1976,0,936,936,0,1872,2,2,4,2,8,0,1976,0,0,0,0,0,0,0,11,2008
2226,1,1,3,3,4,0,11,2,2,0,2,1,1,2,3,4,2,2,4,3,0,6,1,2,1,6,5,1,3,5,5,2,3,4,1,4,1383.0,0.0,297.0,1680.0,1.0,0.0,2.0,432.0,20,74,9990,4,5,1991,1991,0,1689,0,0,1689,2,0,3,1,6,1,1991,428,120,0,0,0,0,0,7,2008
2227,1,1,0,3,4,0,23,2,2,4,2,1,1,1,2,4,1,2,4,0,2,6,1,2,1,6,5,1,0,5,5,2,3,4,1,4,893.0,0.0,384.0,1277.0,1.0,0.0,2.0,512.0,120,42,4084,7,6,1986,1986,340,1501,0,0,1501,2,0,2,1,6,1,1986,240,0,0,0,0,0,0,7,2008
2228,1,1,0,1,4,0,23,2,2,0,2,3,1,3,2,4,2,0,4,1,2,6,1,0,1,6,3,1,0,5,5,2,3,4,1,4,1036.0,0.0,482.0,1518.0,1.0,0.0,3.0,788.0,20,74,11563,8,5,2006,2007,258,1537,0,0,1537,2,0,3,1,8,0,2007,0,26,0,0,0,0,0,4,2008
2229,1,1,0,1,0,0,23,2,2,0,5,1,1,2,2,4,2,2,4,0,2,6,1,0,1,6,2,1,0,5,5,2,3,4,1,5,770.0,0.0,150.0,920.0,1.0,0.0,2.0,612.0,60,107,12852,8,5,2007,2007,0,920,860,0,1780,2,1,3,1,6,1,2007,0,192,0,0,0,0,0,1,2008
2230,1,1,3,3,4,0,23,2,2,0,7,1,1,2,3,4,2,2,4,3,6,6,1,2,1,6,3,3,0,5,5,2,3,4,1,4,0.0,0.0,352.0,352.0,0.0,0.0,2.0,400.0,80,73,9802,5,5,2006,2007,0,712,730,0,1442,2,1,3,1,6,0,2007,100,0,0,0,0,0,0,4,2008
2231,1,1,0,1,0,0,23,2,2,0,5,1,1,3,2,4,2,2,4,0,6,6,1,0,1,6,3,1,0,5,5,2,3,4,1,5,0.0,0.0,796.0,796.0,0.0,0.0,3.0,666.0,60,81,12018,7,5,2008,2008,60,796,816,0,1612,2,1,3,1,6,0,2008,0,64,0,0,0,0,0,10,2008
2232,1,1,0,3,4,0,23,2,2,0,2,1,1,1,3,4,1,2,4,3,6,6,1,0,1,6,5,1,3,5,5,2,3,4,1,4,0.0,0.0,1495.0,1495.0,0.0,0.0,2.0,438.0,20,75,12890,6,5,1989,1989,128,1495,0,0,1495,2,0,3,1,8,1,1989,252,0,192,0,0,0,0,7,2008
2233,1,1,3,3,0,0,23,2,2,0,2,1,1,1,2,2,1,2,1,0,2,5,1,0,1,6,1,1,3,5,5,2,3,4,1,4,920.0,60.0,276.0,1256.0,0.0,0.0,2.0,578.0,20,93,18265,6,5,1986,1986,228,1256,0,0,1256,2,0,3,1,6,1,1986,282,0,0,0,0,0,0,3,2008
2234,1,1,0,3,4,0,23,2,2,0,2,3,1,1,2,4,2,0,4,0,2,6,1,0,1,6,5,1,0,5,5,2,3,4,1,4,1029.0,0.0,403.0,1432.0,1.0,0.0,2.0,467.0,20,82,11202,8,5,2003,2003,206,1440,0,0,1440,2,0,3,1,7,1,2003,185,95,0,0,0,0,0,6,2008
2235,1,1,0,3,4,0,23,2,2,0,2,3,1,2,2,4,2,0,4,2,2,6,1,0,1,6,3,1,2,5,5,2,3,4,1,4,1223.0,0.0,443.0,1666.0,1.0,0.0,2.0,435.0,20,0,7915,6,5,1999,2000,0,1675,0,0,1675,2,0,3,1,6,0,1999,165,52,0,0,0,0,0,12,2008
2236,1,1,0,1,4,0,23,2,2,0,2,1,1,2,2,4,2,2,4,0,2,6,1,0,1,6,2,1,0,5,5,2,3,4,1,4,1011.0,0.0,873.0,1884.0,1.0,0.0,2.0,520.0,20,79,11449,8,5,2007,2007,0,1728,0,0,1728,2,0,3,1,7,1,2007,0,276,0,0,0,0,0,1,2008
2237,1,1,0,3,4,0,23,2,2,0,2,1,1,1,2,4,2,0,4,0,2,6,1,0,1,6,2,1,0,5,5,2,3,4,1,4,1571.0,0.0,393.0,1964.0,1.0,0.0,3.0,892.0,20,85,11447,8,5,2005,2006,674,1964,0,0,1964,2,1,3,1,7,1,2005,0,265,0,0,0,0,0,6,2008
2238,1,1,0,3,0,0,11,2,2,2,6,1,1,1,3,2,2,2,1,1,2,6,1,0,1,6,3,1,0,5,5,2,3,4,1,2,1309.0,0.0,35.0,1344.0,2.0,0.0,4.0,784.0,90,97,8940,7,5,1997,1998,200,1344,0,0,1344,2,0,2,2,8,0,1997,0,0,0,0,0,0,0,11,2008
2239,1,1,3,3,2,0,11,1,0,0,2,1,1,2,3,4,2,2,4,3,6,6,1,0,1,6,3,6,1,3,3,2,3,4,1,0,0.0,0.0,1092.0,1092.0,0.0,0.0,0.0,0.0,20,77,9278,5,5,2007,2008,0,1092,0,0,1092,1,0,2,1,5,0,0,0,52,0,0,0,0,0,2,2008
